ID,Text,Category,Priority
3212,Database connection timeout - customer complaint,Database,Low
1922,Network timeout errors - urgent fix needed,Network,Medium
1906,WiFi keeps disconnecting - customer complaint,Network,High
1455,Fan making loud noise - customer complaint,Hardware,High
3394,Please approve my vacation request,Network,Critical
2794,Database authentication failed - for user,Access,Medium
2229,Software license expired - reported by team,Software,Low
1168,Mouse cursor jumping randomly - urgent fix needed,Hardware,Medium
1731,WiFi keeps disconnecting - urgent fix needed,Network,High
2579,Two-factor autehntication not working - reported by team,Access,High
1027,Monitor display flickering - reported by team,Hardware,Critical
2345,Application crashes on startup - in production,Software,High
2524,Cannot login to system - customer complaint,Access,Critical
1998,Update failed to install - customer complaint,Software,High
2177,Version mismatch error - urgent fix needed,Software,High
2041,Error message on opening file - for user,Software,Critical
2622,Session timeout issue - reported by team,Access,Critical
2256,Update failed to install - reported by team,Software,High
2888,Database authentication failed - for user,Access,Critical
1042,USB port not working - customer complaint,Hardware,High
2245,Software installation failed - reported by team,Software,High
2627,Cannot login to system - customer complaint,Access,Critical
3195,Data synchronization error - for user,Database,High
2376,Application freezing randomly - in production,Software,Critical
2923,Data synchronization error - urgent fix needed,Database,High
1610,WiFi keeps disconnecting - for user,Network,Critical
2133,Error message on opening file - reported by team,Software,Low
3003,Database replication lagging - reported by team,Database,Critical
1442,Fan making loud noise - for user,Hardware,Medium
2353,Software installation failed - reported by team,Software,High
2943,Database lock detected - reported by team,Database,Low
1494,Network adapter not detected - for user,Network,Medium
2976,Index fragmentation high - urgent fix needed,Database,Medium
1237,Keyboard keys not responding - customer complaint,Hardware,Medium
1552,WiFi keeps disconnecting - customer complaint,Network,High
1521,WiFi speed very slow - for user,Network,High
3297,Query execution failed - reported by team,Database,Low
2233,Version mismatch error - customer complaint,Software,High
2139,Application freezing randomly - in production,Software,Medium
1721,Cannot connect to VPN - reported by team,Network,Medium
2908,Index fragmentation high - urgent fix needed,Database,Medium
3209,Database lock detected - in production,Database,Critical
1059,Fan making loud noise - in production,Hardware,Medium
1632,WiFi keeps disconnecting - customer complaint,Network,High
2182,Error message on opening file - urgent fix needed,Software,Medium
2645,Cannot access shared folder - in production,Access,Low
1593,Packet loss on network - urgent fix needed,Network,Medium
3177,Index fragmentation high - reported by team,Database,Critical
1940,WiFi keeps disconnecting - urgent fix needed,Network,Medium
3326,Database backup not running - in production,Database,High
2250,Software installation failed - reported by team,Software,Critical
1905,Connection refused error - urgent fix needed,Network,High
2947,Table corruption detected - for user,Database,Low
3399,Please sign the NDA document,Database,Critical
3014,Database lock detected - in production,Database,High
2423,Application crashes on startup - urgent fix needed,Software,Critical
2996,Database backup not running - customer complaint,Database,High
2912,Database lock detected - customer complaint,Database,Critical
1707,DNS resolution failing - for user,Network,Low
2023,Software license expired - urgent fix needed,Software,Critical
1746,Network adapter not detected - reported by team,Network,Low
2830,Session timeout issue - customer complaint,Access,High
2713,Two-factor authentication not working - customer complaint,Access,Low
1514,WiFi speed very slow - customer complaint,Network,Low
1082,Mouse cursor jumping randomly - in production,Hardware,Medium
3216,Database lock detected - customer complaint,Database,Medium
1915,WiFi keeps disconnecting - urgent fix needed,Network,Critical
3302,Database connection timeout - urgent fix needed,Database,Low
2818,Email access denied - urgent fix needed,Access,Medium
1151,Monitor display flickering - for user,Hardware,Critical
1775,DNS resolution failing - urgent fix needed,Network,Low
1330,USB port not working - reported by team,Hardware,Critical
1007,Printer not connecting to network - reported by team,Hardware,Critical
1944,Connection refused error - for user,Network,Medium
2595,Database authentication failed - reported by team,Access,Critical
1735,Cannot connect to VPN - reported by team,Network,Critical
1910,Network timeout errors - in production,Network,Critical
1469,Monitor display flickering - for user,Hardware,Medium
1182,Printer not connecting to network - customer complaint,Hardware,Low
1165,Screen resolution issue - for user,Hardware,Critical
1452,Printer not connecting to network - in production,Hardware,Low
1491,Packet loss on network - reported by team,Network,High
2917,Index fragmentation high - urgent fix needed,Database,Low
2144,Runtime error in application - in production,Software,Critical
2698,Session timeout issue - in production,Access,Critical
2112,Application crashes on startup - urgent fix needed,Software,High
3381,New gym membership available,Hardware,Critical
2476,Password reset requiroed - customer complaint,Access,Critical
2488,Password reset required - in production,Access,Medium
2714,Cannot login to system - for user,Access,Low
2821,User account locked - for user,Access,Critical
3080,Connection pool exhausted - customer complaint,Database,Medium
2850,User account locked - in production,Access,Critical
2733,Session timeout issue - reported by team,Access,Critical
2793,Database authentication failed - urgent fix needed,Access,High
1328,Keyboard keys not responding - for user,Hardware,Medium
1443,Hard drive making strange noise - in production,Hardware,Medium
2593,Two-factor authentication not working - reported by team,Access,Medium
2382,Software license expired - urgent fix needed,Software,Low
1833,Network timeout errors - urgent fix needed,Network,Critical
3468,New gym membership available,Access,Medium
2892,Permission denied error - customer complaint,Access,High
2311,Update failed to install - reported by team,Software,Critical
1087,Fan making loud noise - for user,Hardware,Medium
3441,Parking lot full this morning,Software,Medium
1778,WiFi speed very slow - for user,Network,High
3427,Submit your expense report by Friday,Network,Low
1055,Fan making loud noise - customer complaint,Hardware,Medium
2876,Database authentication failed - for user,Access,Medium
2288,Application freezing randomly - reported by team,Software,Medium
2732,Cannot login to system - customer complaint,Access,Low
2802,Session timeout issue - for user,Access,Medium
2246,Runtime error in application - urgent fix needed,Software,Low
1114,Laptop not turning on - for user,Hardware,Critical
3342,Database replication lagging - for user,Database,Low
1988,Application not responding - customer complaint,Software,Low
3262,Database replication lagging - for user,Database,Medium
3074,Database lock detected - reported by team,Database,Low
2010,Runtime error in application - urgent fix needed,Software,Low
2199,Runtime error in application - in production,Software,Medium
1590,DNS resolution failing - reported by team,Network,Low
1769,Network timeout errors - in production,Network,Low
1018,Monitor display flickering - reported by team,Hardware,Low
2043,Software installation failed - urgent fix needed,Software,High
3041,Database lock detected - reported by team,Database,Critical
1286,Monitor display flickering - for user,Hardware,Medium
1429,Monitor display flickering - reported by team,Hardware,Low
2922,Index fragmentation high - reported by team,Database,High
2357,Application not responding - urgent fix needed,Software,Low
1670,Network adapter not detected - urgent fix needed,Network,Medium
1032,Screen resolution issue - for user,Hardware,Critical
1723,Network adapter not detected - reported by team,Network,Medium
1952,Application freezing randomly - urgent fix needed,Software,Low
2765,Session timeout issue - in production,Access,High
1215,Keyboard keys not responding - customer complaint,Hardware,Low
2790,Two-factor authentication not working - customer complaint,Access,Critical
2165,Application not responding - urgent fix needed,Software,Low
1327,Mouse cursor jumping randomly - customer complaint,Hardware,High
1561,Internet connection drops frequently - for user,Network,Low
2087,Plugin compatibility issue - urgent fix needed,Software,Low
2831,Email access denied - customer complaint,Access,High
1342,Printer not connecting to network - urgent fix needed,Hardware,Medium
1148,USB port not working - for user,Hardware,Critical
2841,Permission denied error - in production,Access,High
2108,Application freezing randomly - for user,Software,Low
1849,Connection refused error - customer complaint,Network,Medium
1967,Update failed to install - in production,Software,Critical
2073,Plugin compatibility issue - for user,Software,Critical
1156,Hard drive making strange noise - for user,Hardware,Low
3142,Table corruption detected - in production,Database,Medium
3111,Database lock detected - customer complaint,Database,Low
2003,Error message on opening file - urgent fix needed,Software,Low
2845,Session timeout issue - customer complaint,Access,Low
3093,Connection pool exhausted - for user,Database,High
2849,Access rights need update - customer complaint,Access,Critical
3210,Query execution failed - urgent fix needed,Database,Critical
3353,Query execution failed - reported by team,Database,Critical
2204,Application crashes on startup - for user,Software,Low
2633,Cannot access shared folder - in production,Access,Medium
3346,Query execution failed - for user,Database,Critical
2394,Application freezing randomly - for user,Software,Low
3352,Database replication lagging - customer complaint,Database,Low
3289,Database backup not running - urgent fix needed,Database,Critical
2981,Database backup not running - customer complaint,Database,High
3243,Index fragmentation high - reported by team,Database,Critical
1939,Network timeout errors - for user,Network,High
3245,Query performance very slow - for user,Database,Low
1347,Battery not charging - in production,Hardware,Low
3085,Database backup not running - urgent fix needed,Database,High
3475,Employee handbook PDF attached,Software,Medium
2419,Runtime error in application - for user,Software,Medium
1386,Fan making loud noise - customer complaint,Hardware,Medium
2581,Two-factor authentication not working - urgent fix needed,Access,High
3098,Query execution failed - urgent fix needed,Database,Low
1244,Screen resolution issue - for user,Hardware,Medium
2623,Email access denied - for user,Access,Critical
1937,Network timeout errors - for user,Network,High
3222,Connection pool exhausted - in production,Database,Critical
1313,Printer not connecting to network - urgent fix needed,Hardware,Medium
3440,Update your emergency contact information,Access,Critical
2525,Cannot access shared folder - for user,Access,Medium
2333,Plugin compatibility issue - for user,Software,Critical
1969,Runtime error in application - customer complaint,Software,Critical
1661,DNS resolution failing - urgent fix needed,Network,Low
1936,Network timeout errors - in production,Network,Critical
1371,Screen resolution issue - customer complaint,Hardware,Critical
1567,Unable to access company intranet - customer complaint,Network,Medium
2958,Database connection timeout - in production,Database,Critical
1825,WiFi speed very slow - customer complaint,Network,High
1983,Version mismatch error - for user,Software,Low
2980,Database backup not running - for user,Database,Critical
2478,Two-factor authentication not working - reported by team,Access,Low
3149,Database lock detected - customer complaint,Database,Critical
1814,Cannot connect to VPN - in production,Network,Low
1779,WiFi speed very slow - urgent fix needed,Network,Critical
2321,Update failed to install - urgent fix needed,Software,Low
2522,Cannot login to system - in production,Access,Medium
2053,Version mismatch error - in production,Software,High
2814,Password reset required - for user,Access,Critical
2014,Version mismatch error - in production,Software,Low
2402,Version mismatch error - reported by team,Software,Medium
2710,Email access denied - in production,Access,Critical
3072,Query execution failed - customer complaint,Database,Critical
2754,Cannot login to system - in production,Access,Critical
1127,Hard drive making strange noise - customer complaint,Hardware,Medium
1888,Network adapter not detected - for user,Network,Medium
3030,Table corruption detected - for user,Database,High
2348,Plugin compatibility issue - urgent fix needed,Software,Low
2008,Software installation failed - urgent fix needed,Software,Medium
1356,Hard drive making strange noise - for user,Hardware,Low
2004,Application not responding - urgent fix needed,Software,High
1683,Internet connection drops frequently - in production,Network,Medium
1828,Unable to access company intranet - for user,Network,Critical
2492,Two-factor authentication not working - in production,Access,Medium
1985,Software license expired - urgent fix needed,Software,Medium
2234,Application crashes on startup - for user,Software,Low
3122,Database lock detected - in production,Database,Medium
1141,Mouse cursor jumping randomly - in production,Hardware,High
1218,Battery not charging - customer complaint,Hardware,High
3049,Data synchronization error - reported by team,Database,Critical
2655,Database authentication failed - urgent fix needed,Access,Low
3219,Database backup not running - reported by team,Database,Critical
2701,Database authentication failed - reported by team,Access,Low
2454,User account locked - customer complaint,Access,Critical
1023,Laptop not turning on - urgent fix needed,Hardware,Medium
1712,Network timeout errors - in production,Network,Medium
2158,Software installation failed - in production,Software,High
2685,User account locked - customer complaint,Access,Critical
1872,Cannot connect to VPN - in production,Network,Critical
2462,Database authentication failed - in production,Access,High
1011,Fan making loud noise - for user,Hardware,High
2741,Password reset required - customer complaint,Access,Medium
3357,Query performance very slow - reported by team,Database,High
3324,Query execution failed - reported by team,Database,Low
2316,Application not responding - for user,Software,Medium
1755,WiFi speed very slow - for user,Network,High
1627,Connection refused error - in production,Network,Critical
2729,Access rights need update - reported by team,Access,Low
2469,Two-factor authentication not working - urgent fix needed,Access,Critical
1130,Screen resolution issue - for user,Hardware,Critical
1844,Unable to access company intranet - customer complaint,Network,Medium
1324,Laptop not turning on - urgent fix needed,Hardware,Low
3157,Table corruption detected - in production,Database,Medium
2449,Password reset required - for user,Access,High
2285,Error message on opening file - customer complaint,Software,Low
3422,Update your LinkedIn profile,Network,High
1015,Printer not connecting to network - in production,Hardware,High
3047,Database backup not running - in production,Database,High
1216,Monitor display flickering - urgent fix needed,Hardware,Medium
2625,Session timeout issue - customer complaint,Access,Medium
2938,Table corruption detected - urgent fix needed,Database,Critical
2183,Software installation failed - for user,Software,Critical
2651,Database authentication failed - in production,Access,Low
2562,Cannot login to system - customer complaint,Access,Critical
1865,Connection refused error - customer complaint,Network,Critical
1517,Packet loss on network - urgent fix needed,Network,Critical
1598,Unable to access company intranet - urgent fix needed,Network,Medium
1196,Fan making loud noise - urgent fix needed,Hardware,High
2278,Version mismatch error - customer complaint,Software,Low
1289,Fan making loud noise - in production,Hardware,High
1951,Application not responding - in production,Software,Low
3351,Data synchronization error - customer complaint,Database,Critical
2855,Session timeout issue - urgent fix needed,Access,High
3382,New gym membership available,Hardware,Low
2121,Application crashes on startup - urgent fix needed,Software,Medium
2573,Session timeout issue - for user,Access,Low
1550,Internet connection drops frequently - in production,Network,Critical
1157,Printer not connecting to network - for user,Hardware,Medium
1420,Laptop not turning on - urgent fix needed,Hardware,High
1923,Packet loss on network - in production,Network,Medium
2642,Two-factor authentication not working - urgent fix needed,Access,Critical
1478,Internet connection drops frequently - customer complaint,Network,Low
2606,Password reset required - urgent fix needed,Access,Medium
3270,Database connection timeout - urgent fix needed,Database,Medium
2472,Email access denied - in production,Access,Medium
1554,Network timeout errors - in production,Network,Medium
2203,Runtime error in application - urgent fix needed,Software,Low
1391,Laptop not turnng on - in production,Hardware,High
1579,WiFi speed very slow - customer complaint,Network,Critical
3314,Database connection timeout - customer complaint,Database,Critical
3368,Database connection timeout - reported by team,Database,High
3267,Database connection timeout - for user,Database,Low
1821,WiFi speed very slow - urgent fix needed,Network,High
3486,New employee orientation next Monday,Database,High
2007,Error message on opening file - customer complaint,Software,High
2249,Plugin compatibility issue - for user,Software,High
3059,Index fragmentation high - reported by team,Database,Low
1665,WiFi speed very slow - in production,Network,Low
3463,Quarterly business review meeting,Network,Low
1143,Monitor display flickering - urgent fix needed,Hardware,Medium
3175,Index fragmentation high - urgent fix needed,Database,High
2826,Session timeout issue - for user,Access,Low
1422,Battery not charging - in production,Hardware,Critical
1800,Network timeout errors - reported by team,Network,Critical
1616,Internet connection drops frequently - customer complaint,Network,Critical
2319,Application freezing randomly - urgent fix needed,Software,High
1296,USB port not working - in production,Hardware,High
1402,USB port not working - in production,Hardware,High
1089,USB port not working - urgent fix needed,Hardware,Critical
3036,Database replication lagging - for user,Database,High
3460,Please update your profile picture,Software,Medium
1132,Keyboard keys not responding - urgent fix needed,Hardware,Medium
2574,Two-factor authentication not working - for user,Access,High
2563,Database authentication failed - reported by team,Access,Low
2829,Email access denied - in production,Access,Medium
2403,Application freezing randomly - for user,Software,Critical
3053,Connection pool exhausted - customer complaint,Database,Low
3168,Table corruption detected - reported by team,Database,Medium
3002,Database backup not running - urgent fix needed,Database,Critical
1725,WiFi keeps disconnecting - urgent fix needed,Network,Low
2315,Application not responding - urgent fix needed,Software,High
2768,Email access denied - customer complaint,Access,High
1270,Laptop not turning on - customer complaint,Hardware,Low
2781,Two-factor authentication not working - urgent fix needed,Access,High
3068,Database lock detected - customer complaint,Database,Medium
2373,Application not responding - for user,Software,Low
1918,WiFi keeps disconnecting - reported by team,Network,Low
2611,Permission denied error - in production,Access,Medium
2320,Application crashes on startup - for user,Software,High
3139,Query execution failed - for user,Database,Low
3022,Database connection timeout - reported by team,Database,High
2594,Cannot access shared folder - customer complaint,Access,Medium
3491,Inventory audit starting tomorrow,Access,Medium
1376,Screen resolution issue - for user,Hardware,Critical
1334,Fan making loud noise - in production,Hardware,High
2792,Password reset required - urgent fix needed,Access,Critical
3349,Query execution failed - reported by team,Database,High
2119,Update failed to install - reported by team,Software,Medium
2443,Session timeout issue - urgent fix needed,Access,Low
1911,Network adapter not detected - reported by team,Network,High
1777,DNS resolution failing - reported by team,Network,High
2744,Database authentication failed - for user,Access,Critical
1329,Monitor display flickering - reported by team,Hardware,Low
2343,Version mismatch error - customer complaint,Software,Medium
1321,Battery not charging - reported by team,Hardware,High
3011,Database connection timeout - reported by team,Database,Critical
1013,Keyboard keys not responding - urgent fix needed,Hardware,High
1898,WiFi speed very slow - reported by team,Network,Low
1172,Laptop not turning on - for user,Hardware,Critical
1261,Fan making loud noise - for user,Hardware,Critical
3403,Office temperature is too cold,Software,Low
1690,WiFi keeps disconnecting - in production,Network,Medium
1902,DNS resolution failing - in production,Network,Low
1259,Monitor display flickering - urgent fix needed,Hardware,Low
1845,Unable to access company intranet - customer complaint,Network,Critical
3303,Database lock detected - customer complaint,Database,Low
1139,Printer not connecting to network - urgent fix needed,Hardware,Critical
1320,Fan making loud noise - reported by team,Hardware,High
1654,Cannot connect to VPN - customer complaint,Network,Medium
3203,Connection pool exhausted - in production,Database,Medium
2815,Permission denied error - in production,Access,Critical
1559,WiFi speed very slow - cUstomer complaint,Network,Low
1140,Printer not connecting to network - urgent fix needed,Hardware,Medium
1113,Keyboard keys not responding - urgent fix needed,Hardware,High
1532,Network adapter not detected - in production,Network,Medium
1225,Keyboard keys not responding - urgent fix needed,Hardware,Low
1724,Unable to access company intranet - customer complaint,Network,Medium
3320,Data synchronization error - urgent fix needed,Database,High
3137,Data synchronization error - in production,Database,High
2434,Cannot login to system - customer complaint,Access,High
1326,Hard drive making strange noise - customer complaint,Hardware,Medium
2324,Update failed to install - urgent fix needed,Software,Low
2940,Table corruption detected - reported by team,Database,High
2459,Two-factor authentication not working - customer complaint,Access,Medium
2928,Database replication lagging - reported by team,Database,Medium
3249,Index fragmentation high - in production,Database,Medium
1715,Internet connection drops frequently - for user,Network,Low
1847,Internet connection drops frequently - urgent fix needed,Network,High
1194,Mouse cursor jumping randomly - in production,Hardware,Medium
2926,Databsse backup not running - customer complaint,Database,Critical
1574,Network timeout errors - in production,Network,High
1947,Internet connection drops frequently - customer complaint,Network,Medium
1504,WiFi speed very slow - in production,Network,High
2808,User account locked - for user,Access,Critical
3408,Lunch menu for next week posted,Access,High
1646,Network timeout errors - urgent fix needed,Network,Critical
1004,USB port not working - in production,Hardware,High
2778,Session timeout issue - for user,Access,High
1468,Mouse cursor jumping randomly - in production,Hardware,Low
2346,Application crashes on startup - in production,Software,Critical
1006,Battery not charging - in production,Hardware,Medium
3032,Connection pool exhausted - urgent fix needed,Database,Medium
1920,Cannot connect to VPN - in production,Network,Low
1548,Cannot connect to VpN - reported by team,Network,High
1229,USB port not working - for user,Hardware,High
2064,Error message on opening file - urgent fix needed,Software,Medium
1543,DNS resolution fsiling - in production,Network,Low
1243,Laptop not turning on - in production,Hardware,Low
1899,Unable to access company intranet - urgent fix needed,Network,High
2755,Access rights need update - in production,Access,High
2161,Application not responding - in production,Software,Medium
2833,Permission denied error - urgent fix needed,Access,Medium
2689,Session timeout issue - customer complaint,Access,Medium
2810,Cannot access shared folder - reported by team,Access,Low
1843,Unable to access company intranet - reported by team,Network,Medium
2374,Plugin compatibility issue - reported by team,Software,Critical
3108,Database connection timeout - urgent fix needed,Database,Medium
3113,Database lock detected - reported by team,Database,High
2527,Permission denied error - customer complaint,Access,High
1277,Battery not charging - urgent fix needed,Hardware,Critical
1662,Packet loss on network - for user,Network,Critical
2827,Email access denied - reported by team,Access,Low
3117,Database backup not running - in production,Database,High
3358,Query performance very slow - in production,Database,Critical
2859,Cannot access shared folder - customer complaint,Access,Low
1315,Keyboard keys not responding - in production,Hardware,High
2467,Database authentication failed - in production,Access,Low
2344,Software installation failed - urgent fix needed,Software,High
2846,Cannot login to system - in production,Access,Medium
1692,Network timeout errors - customer complaint,Network,Critical
2542,Cannot login to system - urgent fix needed,Access,High
1613,WiFi speed very slow - urgent fix needed,Network,Low
1425,USB port not working - reported by team,Hardware,High
2578,Permission denied error - in production,Access,Low
1595,Unable to access company intranet - in production,Network,Medium
3476,Update your emergency contact information,Database,Low
2951,Query execution failed - in production,Database,High
1623,WiFi keeps disconnecting - for user,Network,High
2806,Permission denied error - in production,Access,Critical
2494,Two-factor authentication not working - for user,Access,Medium
3239,Database lock detected - reported by team,Database,High
1228,Hard drive making strange noise - in production,Hardware,Critical
3323,Index fragmentation high - customer complaint,Database,Low
2170,Application freezing randomly - for user,Software,Low
3038,Database connection timeout - for user,Database,Critical
2703,Email access denied - customer complaint,Access,Low
1067,Mouse cursor jumping randomly - urgent fix needed,Hardware,Medium
2418,Application crashes on startup - reported by team,Software,High
3255,Database connection timeout - in production,Database,Low
1025,Hard drive making strange noise - reported by team,Hardware,Critical
2236,Error message on opening file - customer complaint,Software,High
3464,New employee orientation next Monday,Database,Medium
1145,Keyboard keys not responding - urgent fix needed,Hardware,Medium
1537,Unable to access company intranet - reported by team,Network,High
1812,Internet connection drops frequently - urgent fix needed,Network,High
2736,Database authentication failed - customer complaint,Access,Low
2498,Cannot login to system - for user,Access,Medium
1086,Laptop not turning on - in production,Hardware,Critical
2255,Software license expired - urgent fix needed,Software,Critical
3208,Database backup not running - for user,Database,Low
3362,Database replication lagging - reported by team,Database,Medium
3067,Data synchronization error - in production,Database,Medium
2670,Cannot login to system - urgent fix needed,Access,Critical
1485,Network adapter not detected - for user,Network,Low
3227,Database backup not running - customer complaint,Database,Critical
3387,Urgent: Update your antivirus software,Access,Medium
1739,Connection refused error - customer complaint,Network,High
2771,User account locked - reported by team,Access,Low
3189,Connection pool exhausted - reported by team,Database,Critical
3462,New parking passes issued,Network,Low
2743,Cannot access shared folder - customer complaint,Access,Critical
1363,Mouse cursor jumping randomly - customer complaint,Hardware,Critical
1750,Connection refused error - reported by team,Network,Low
3106,Table corruption detected - in production,Database,Critical
2647,Cannot login to system - reported by team,Access,Critical
2027,Update failed to install - for user,Software,Critical
2031,Software license expired - in production,Software,Critical
2869,Cannot login to system - urgent fix needed,Access,High
2336,Runtime error in application - urgent fix needed,Software,High
3060,Database replication lagging - customer complaint,Database,Critical
2895,User account locked - reported by team,Access,Medium
1666,Unable to access company intranet - for user,Network,Critical
1365,Mouse cursor jumping randomly - urgent fix needed,Hardware,Low
3293,Index fragmentation high - urgent fix needed,Database,High
2240,Software license expired - reported by team,Software,Critical
1078,Monitor display flickering - in production,Hardware,High
1028,Monitor display flickering - reported by team,Hardware,Medium
1474,USB port not working - in production,Hardware,High
1526,WiFi keeps disconnecting - reported by team,Network,Low
1726,WiFi speed very slow - customer complaint,Network,High
1056,Mouse cursor jumping randomly - in production,Hardware,Critical
1639,Packet loss on network - for user,Network,High
1303,Mouse cursor jumping randomly - for user,Hardware,Critical
1719,Internet connection drops frequently - in production,Network,Critical
2872,Email access denied - in production,Access,Medium
1625,Packet loss on network - reported by team,Network,Critical
1008,Hard drive making strange noise - reported by team,Hardware,Critical
2281,Error message on opening file - urgent fix needed,Software,Medium
1804,DNS resolution failing - in production,Network,Critical
2050,Application crashes on startup - for user,Software,High
1337,Monitor display flickering - customer complaint,Hardware,Critical
2597,Permission denied error - urgent fix needed,Access,Low
1048,Keyboard keys not responding - for user,Hardware,Critical
3153,Index fragmentation high - customer complaint,Database,Medium
1107,Laptop not turning on - urgent fix needed,Hardware,High
1350,Laptop not turning on - reported by team,Hardware,Medium
2080,Runtime error in application - customer complaint,Software,Low
1239,Printer not connecting to network - for user,Hardware,Medium
1214,Screen resolution issue - in production,Hardware,High
2145,Application not responding - in production,Software,Low
3380,Please sign the NDA document,Network,Medium
2762,Permission denied error - in production,Access,High
1794,WiFi keeps disconnecting - customer complaint,Network,Medium
2097,Software installation failed - in production,Software,Critical
3207,Database lock detected - urgent fix needed,Database,High
2740,Database authentication failed - customer complaint,Access,Critical
3223,Database backup not running - urgent fix needed,Database,Critical
1346,Screen resolution issue - for user,Hardware,Medium
1524,DNS resolution failing - customer complaint,Network,High
1233,Screen resolution issue - urgent fix needed,Hardware,Medium
1645,Network timeout errors - customer complaint,Network,Critical
2918,Query performance very slow - reported by team,Database,Medium
3171,Database lock detected - for user,Database,Critical
2429,Access rights need update - for user,Access,Medium
1534,Cannot connect to VPN - in production,Network,Medium
3172,Data synchronization error - reported by team,Database,Medium
1604,WiFi speed very slow - in production,Network,Critical
2490,Cannot access shared folder - for user,Access,Critical
2858,Access rights need update - reported by team,Access,Medium
2427,Cannot login to system - in production,Access,High
2075,Application crashes on startup - urgent fix needed,Software,High
3006,Database backup not running - in production,Database,Critical
1061,Fan making loud noise - in production,Hardware,High
2941,Database backup not running - urgent fix needed,Database,High
1093,USB port not working - for user,Hardware,Low
1667,Packet loss on network - urgent fix needed,Network,Low
2721,Email access denied - reported by team,Access,Critical
3247,Index fragmentation high - customer complaint,Database,Medium
1281,Keyboard keys not responding - in production,Hardware,Low
2720,Permission denied error - urgent fix needed,Access,High
2726,Cannot access shared folder - urgent fix needed,Access,Low
1360,Screen resolution issue - for user,Hardware,Medium
2749,Two-factor authentication not working - for user,Access,Critical
2544,Email access denied - for user,Access,Low
2398,Update failed to install - in production,Software,Critical
2804,Database authentication failed - urgent fix needed,Access,High
1848,Unable to access company intranet - urgent fix needed,Network,Critical
2207,Application freezing randomly - customer complaint,Software,High
3263,Index fragmentation high - in production,Database,Critical
1761,Cannot connect to VPN - customer complaint,Network,Medium
1111,Laptop not turning on - urgent fix needed,Hardware,High
1043,Battery not charging - in production,Hardware,High
1126,Laptop not turning on - for user,Hardware,Low
1205,USB port not working - customer complaint,Hardware,Critical
2474,Email access denied - for user,Access,High
1053,Hard drive making strange noise - urgent fix needed,Hardware,Medium
1546,Unable to access company intranet - customer complaint,Network,Low
1069,Laptop not turning on - customer complaint,Hardware,Low
3224,Database lock detected - in production,Database,High
2952,Index fragmentation high - reported by team,Database,Critical
3198,Query execution failed - for user,Database,Low
2909,Database lock detected - reported by team,Database,Low
2425,Error message on opening file - reported by team,Software,High
1184,Fan making loud noise - in production,Hardware,Low
1138,Printer not connecting to network - for user,Hardware,Critical
1900,WiFi speed very slow - in production,Network,High
1797,Connection refused error - reported by team,Network,Critical
1133,Monitor display flickering - in production,Hardware,Low
1081,Mouse cursor jumping randomly - urgent fix needed,Hardware,High
2587,Session timeout issue - in production,Access,High
3158,Database connection timeout - urgent fix needed,Database,Low
1759,WiFi keeps disconnecting - customer complaint,Network,Low
1542,WiFi speed very slow - urgent fix needed,Network,High
2020,Runtime error in application - urgent fix needed,Software,High
2767,Email access denied - urgent fix needed,Access,Medium
1984,Software installation failed - customer complaint,Software,Low
3232,Query execution failed - urgent fix needed,Database,Low
1166,Printer not connecting to network - customer complaint,Hardware,Critical
1249,Printer not connecting to network - customer complaint,Hardware,Medium
2332,Software license expired - in production,Software,High
1447,Printer not connecting to network - reported by team,Hardware,Critical
2777,Cannot login to system - reported by team,Access,Medium
1859,Unable to access company intranet - urgent fix needed,Network,High
2359,Error message on opening file - for user,Software,Critical
2862,Email access denied - reported by team,Access,Low
1098,Battery not charging - urgent fix needed,Hardware,Medium
3308,Database connection timeout - for user,Database,High
1806,WiFi keeps disconnecting - customer complaint,Network,High
1738,Connection refused error - urgent fix needed,Network,Medium
3101,Data synchronization error - in production,Database,Medium
2886,Password reset required - reported by team,Access,High
3001,Connection pool exhausted - customer complaint,Database,Medium
1103,Keyboard keys not responding - customer complaint,Hardware,Low
1435,Keyboard keys not responding - urgent fix needed,Hardware,Medium
1075,Screen resolution issue - urgent fix needed,Hardware,High
1578,Network adapter not detected - reported by team,Network,Medium
2847,Cannot login to system - in production,Access,Critical
3313,Database replication lagging - reported by team,Database,Low
2231,Version mismatch error - in production,Software,Critical
1919,WiFi keeps disconnecting - urgent fix needed,Network,High
2327,Application not responding - customer complaint,Software,Medium
3316,Database connection timeout - customer complaint,Database,Medium
3287,Index fragmentation high - in production,Database,High
3246,Database connection timeout - reported by team,Database,Medium
1763,Connection refused error - for user,Network,Low
3116,Query execution failed - for user,Database,High
1990,Application not responding - reported by team,Software,Critical
1389,Hard drive making strange noise - reported by team,Hardware,High
1236,Laptop not turning on - customer complaint,Hardware,Critical
3495,New employee orientation next Monday,Network,Medium
1268,Hard drive making strange noise - for user,Hardware,Critical
2330,Error message on opening file - customer complaint,Software,Critical
3304,Database backup not running - for user,Database,High
1118,Keyboard keys not responding - urgent fix needed,Hardware,Low
1438,Battery not charging - in production,Hardware,Medium
1674,DNS resolution failing - urgent fix needed,Network,Critical
1250,Keyboard keys not responding - customer complaint,Hardware,High
3129,Data synchronization error - urgent fix needed,Database,Medium
2575,Permission denied error - for user,Access,High
3497,Please approve my vacation request,Database,Low
1095,Keyboard keys not responding - urgent fix needed,Hardware,Critical
